celebrity,season,week,judge_score,judge_percent,fan_percent_mean,fan_percent_std,is_exited,exit_week,final_rank,placement,n_valid_samples
Joey McIntyre,1,5,7.5,0.3082191780821918,0.33244468696225005,0.23597336955769857,False,6.0,3.0,3.0,10000
John O'Hurley,1,6,9.0,0.49541284403669733,0.2479661112097353,0.14434492056028098,False,6.0,2.0,2.0,5073
Kelly Monaco,1,6,9.166666666666666,0.5045871559633028,0.7520338887902598,0.14434492056028098,False,6.0,1.0,1.0,5073
Tatum O'Neal,2,1,7.666666666666667,0.11794871794871796,0.10108532775427755,0.090438613609187,False,2.0,,9.0,2316
Tia Carrere,2,1,6.666666666666667,0.10256410256410257,0.1021572381380525,0.0890537918254648,False,5.0,,6.0,2316
George Hamilton,2,1,6.0,0.09230769230769231,0.11987925459052601,0.09023128623406809,False,6.0,,5.0,2316
Lisa Rinna,2,1,6.333333333333333,0.09743589743589744,0.10869734465723369,0.09011185131562258,False,7.0,,4.0,2316
Stacy Keibler,2,1,7.333333333333333,0.11282051282051282,0.10433267776317574,0.09454902949182974,False,8.0,3.0,3.0,2316
Jerry Rice,2,1,7.0,0.1076923076923077,0.10569972810714762,0.09333861062190887,False,8.0,2.0,2.0,2316
Giselle Fernandez,2,1,7.666666666666667,0.11794871794871796,0.09978194255602223,0.0889550568058146,False,3.0,,8.0,2316
Master P,2,1,4.0,0.06153846153846154,0.13378543882908317,0.08765810477629508,False,4.0,,7.0,2316
Drew Lachey,2,1,8.0,0.12307692307692308,0.10155986217067085,0.09293553960687823,False,8.0,1.0,1.0,2316
Kenny Mayne,2,1,4.333333333333333,0.06666666666666667,0.023021185433811046,0.01930089766102374,True,1.0,,10.0,2316
Tatum O'Neal,2,2,5.666666666666667,0.08500000000000002,0.02626250035355077,0.022736444367194346,True,2.0,,9.0,2335
Tia Carrere,2,2,7.333333333333333,0.11000000000000001,0.12080459283994087,0.09923518670862916,False,5.0,,6.0,2335
George Hamilton,2,2,7.333333333333333,0.11000000000000001,0.11663377015186494,0.09986176932031825,False,6.0,,5.0,2335
Lisa Rinna,2,2,6.666666666666667,0.10000000000000002,0.13652825972461252,0.09963562385006065,False,7.0,,4.0,2335
Stacy Keibler,2,2,9.666666666666666,0.14500000000000002,0.10997177317077904,0.09965208164986884,False,8.0,3.0,3.0,2335
Jerry Rice,2,2,7.666666666666667,0.11500000000000002,0.11345790589479338,0.1007655358837863,False,8.0,2.0,2.0,2335
Giselle Fernandez,2,2,8.0,0.12000000000000002,0.11043368269437051,0.09702184962710754,False,3.0,,8.0,2335
Master P,2,2,5.333333333333333,0.08,0.15474530788914,0.10018742606825154,False,4.0,,7.0,2335
Drew Lachey,2,2,9.0,0.135,0.11116220728094825,0.10108914810725277,False,8.0,1.0,1.0,2335
Tia Carrere,2,3,8.666666666666666,0.14285714285714285,0.10730963881840468,0.10660446575379633,False,5.0,,6.0,540
George Hamilton,2,3,7.333333333333333,0.12087912087912087,0.1367586376039052,0.1033066708322365,False,6.0,,5.0,540
Lisa Rinna,2,3,8.333333333333334,0.13736263736263737,0.12011588365593079,0.10217370847427744,False,7.0,,4.0,540
Stacy Keibler,2,3,9.0,0.14835164835164835,0.11232673922106856,0.10637430904940608,False,8.0,3.0,3.0,540
Jerry Rice,2,3,6.333333333333333,0.10439560439560439,0.18447583939060302,0.10682461729580568,False,8.0,2.0,2.0,540
Giselle Fernandez,2,3,7.333333333333333,0.12087912087912087,0.020958011606590488,0.018638117114018755,True,3.0,,8.0,540
Master P,2,3,4.666666666666667,0.07692307692307693,0.20921766954714613,0.10386066394919106,False,4.0,,7.0,540
Drew Lachey,2,3,9.0,0.14835164835164835,0.10883758015635088,0.10286547929307766,False,8.0,1.0,1.0,540
Tia Carrere,2,4,8.333333333333334,0.15822784810126583,0.15284526098300932,0.12982070241689628,False,5.0,,6.0,3820
George Hamilton,2,4,7.0,0.1329113924050633,0.18997595138600137,0.12316725656774072,False,6.0,,5.0,3820
Lisa Rinna,2,4,8.666666666666666,0.16455696202531644,0.14952571770086578,0.12966844392806315,False,7.0,,4.0,3820
Stacy Keibler,2,4,8.666666666666666,0.16455696202531644,0.1500791341821131,0.12833310982730411,False,8.0,3.0,3.0,3820
Jerry Rice,2,4,8.0,0.1518987341772152,0.1656238629540963,0.12364395475479129,False,8.0,2.0,2.0,3820
Master P,2,4,2.6666666666666665,0.05063291139240506,0.04866187981851571,0.03964469884700303,True,4.0,,7.0,3820
Drew Lachey,2,4,9.333333333333334,0.17721518987341775,0.14328819297539905,0.12330197359601626,False,8.0,1.0,1.0,3820
Tia Carrere,2,5,7.333333333333333,0.1456953642384106,0.060884988081885714,0.04961305678961952,True,5.0,,6.0,3953
George Hamilton,2,5,8.0,0.15894039735099338,0.18852216114768108,0.14264046565075053,False,6.0,,5.0,3953
Lisa Rinna,2,5,8.333333333333334,0.1655629139072848,0.17690047769401357,0.14121065399511895,False,7.0,,4.0,3953
Stacy Keibler,2,5,10.0,0.19867549668874174,0.1765241794362112,0.14469277426109967,False,8.0,3.0,3.0,3953
Jerry Rice,2,5,7.666666666666667,0.15231788079470202,0.2245223216177384,0.1365968099478016,False,8.0,2.0,2.0,3953
Drew Lachey,2,5,9.0,0.17880794701986757,0.1726458720224691,0.14341050773400674,False,8.0,1.0,1.0,3953
George Hamilton,2,6,7.666666666666667,0.17293233082706766,0.08048749958486123,0.0631898565648433,True,6.0,,5.0,4236
Lisa Rinna,2,6,9.0,0.20300751879699247,0.2284894759907519,0.1686380881753659,False,7.0,,4.0,4236
Stacy Keibler,2,6,10.0,0.22556390977443608,0.20401126223520635,0.16550494536989735,False,8.0,3.0,3.0,4236
Jerry Rice,2,6,7.666666666666667,0.17293233082706766,0.28043367997509927,0.15878388997605702,False,8.0,2.0,2.0,4236
Drew Lachey,2,6,10.0,0.22556390977443608,0.2065780822140823,0.16432629625915968,False,8.0,1.0,1.0,4236
Lisa Rinna,2,7,8.833333333333334,0.25980392156862747,0.08038697377714829,0.06313538967817707,True,7.0,,4.0,2126
Stacy Keibler,2,7,9.166666666666666,0.2696078431372549,0.2732852605980551,0.1658597228504821,False,8.0,3.0,3.0,2126
Jerry Rice,2,7,6.833333333333333,0.20098039215686272,0.41745891591151113,0.1653286636257133,False,8.0,2.0,2.0,2126
Drew Lachey,2,7,9.166666666666666,0.2696078431372549,0.2288688497132859,0.17921263537415452,False,8.0,1.0,1.0,2126
Stacy Keibler,2,8,9.5555,0.339920718960216,0.11092956873749282,0.07796777977185287,False,8.0,3.0,3.0,1636
Jerry Rice,2,8,8.888866666666667,0.3162063678588072,0.6084241659968208,0.14092599201538858,False,8.0,2.0,2.0,1636
Drew Lachey,2,8,9.6666,0.3438729131809768,0.28064626526568637,0.10336964106465885,False,8.0,1.0,1.0,1636
Harry Hamlin,3,1,5.666666666666667,0.08018867924528303,0.0978584736289616,0.08363643553618523,False,3.0,,9.0,3229
Vivica A. Fox,3,1,7.333333333333333,0.10377358490566038,0.09495462062058678,0.0853706159295349,False,4.0,,8.0,3229
Monique Coleman,3,1,6.333333333333333,0.08962264150943397,0.09658020380859031,0.08863822029192484,False,8.0,,4.0,3229
Joey Lawrence,3,1,7.0,0.09905660377358493,0.0967316671028696,0.08710755106916857,False,10.0,3.0,3.0,3229
Mario Lopez,3,1,8.666666666666666,0.12264150943396228,0.09438097619336203,0.08695232145033546,False,10.0,2.0,2.0,3229
Emmitt Smith,3,1,8.0,0.11320754716981134,0.0979369779674192,0.08792557896948787,False,10.0,1.0,1.0,3229
Shanna Moakler,3,1,6.0,0.0849056603773585,0.10009310488891003,0.0902461532901986,False,2.0,,10.0,3229
Willa Ford,3,1,7.333333333333333,0.10377358490566038,0.09705830237726154,0.08872120624341316,False,5.0,,7.0,3229
Sara Evans,3,1,5.0,0.07075471698113209,0.10410545299462684,0.08665042764972349,False,5.0,,6.0,3229
Jerry Springer,3,1,5.333333333333333,0.07547169811320756,0.10064785828216327,0.08620904967806498,False,7.0,,5.0,3229
Tucker Carlson,3,1,4.0,0.05660377358490567,0.019652362135248798,0.014159998637848155,True,1.0,,11.0,3229
Harry Hamlin,3,2,7.0,0.09130434782608697,0.11530560543725361,0.08848931181051072,False,3.0,,9.0,1045
Vivica A. Fox,3,2,8.0,0.10434782608695653,0.10206338694914828,0.08538345897458262,False,4.0,,8.0,1045
Monique Coleman,3,2,8.666666666666666,0.11304347826086956,0.10322060299799851,0.08912306694363349,False,8.0,,4.0,1045
Joey Lawrence,3,2,9.666666666666666,0.12608695652173915,0.09829108506391421,0.08911393776431778,False,10.0,3.0,3.0,1045
Mario Lopez,3,2,7.0,0.09130434782608697,0.11448808508604826,0.0830108756117541,False,10.0,2.0,2.0,1045
Emmitt Smith,3,2,8.0,0.10434782608695653,0.10512416144882172,0.08884403369662273,False,10.0,1.0,1.0,1045
Shanna Moakler,3,2,7.333333333333333,0.09565217391304348,0.012034941488170805,0.010189067943158225,True,2.0,,10.0,1045
Willa Ford,3,2,7.666666666666667,0.10000000000000002,0.10578291299345408,0.08718908666208333,False,5.0,,7.0,1045
Sara Evans,3,2,7.0,0.09130434782608697,0.11682325731627054,0.09246598207684853,False,5.0,,6.0,1045
Jerry Springer,3,2,6.333333333333333,0.08260869565217392,0.12686596121891972,0.08837583431851885,False,7.0,,5.0,1045
Harry Hamlin,3,3,7.333333333333333,0.10628019323671498,0.013912406771346522,0.011537949983977168,True,3.0,,9.0,1204
Vivica A. Fox,3,3,9.0,0.13043478260869565,0.11427536122043001,0.1022481162507567,False,4.0,,8.0,1204
Monique Coleman,3,3,9.0,0.13043478260869565,0.11380124248002212,0.09758846068601118,False,8.0,,4.0,1204
Joey Lawrence,3,3,7.333333333333333,0.10628019323671498,0.12543221010860162,0.10208043748686757,False,10.0,3.0,3.0,1204
Mario Lopez,3,3,7.333333333333333,0.10628019323671498,0.12113032197013722,0.09499961853777247,False,10.0,2.0,2.0,1204
Emmitt Smith,3,3,6.333333333333333,0.09178743961352656,0.14317393470630096,0.09773363124867762,False,10.0,1.0,1.0,1204
Willa Ford,3,3,7.333333333333333,0.10628019323671498,0.12108661938739539,0.09554500635097038,False,5.0,,7.0,1204
Sara Evans,3,3,8.333333333333334,0.12077294685990339,0.11368497856474558,0.09837914430661697,False,5.0,,6.0,1204
Jerry Springer,3,3,7.0,0.10144927536231885,0.1335029247910202,0.0958533021041422,False,7.0,,5.0,1204
Vivica A. Fox,3,4,8.0,0.12121212121212122,0.017162282919173193,0.014517898058823885,True,4.0,,8.0,1291
Monique Coleman,3,4,8.0,0.12121212121212122,0.13799773079728375,0.10543533226561749,False,8.0,,4.0,1291
Joey Lawrence,3,4,9.0,0.13636363636363635,0.13107668306906003,0.10592952342379752,False,10.0,3.0,3.0,1291
Mario Lopez,3,4,9.666666666666666,0.14646464646464646,0.1319762425229596,0.1138289383749043,False,10.0,2.0,2.0,1291
Emmitt Smith,3,4,8.0,0.12121212121212122,0.14194999386426654,0.1070382449951477,False,10.0,1.0,1.0,1291
Willa Ford,3,4,9.333333333333334,0.14141414141414144,0.1267113330676915,0.10849712429742756,False,5.0,,7.0,1291
Sara Evans,3,4,6.666666666666667,0.10101010101010101,0.1617111053710492,0.1101050751082425,False,5.0,,6.0,1291
Jerry Springer,3,4,7.333333333333333,0.1111111111111111,0.15141462838851674,0.10892807878101883,False,7.0,,5.0,1291
Monique Coleman,3,5,9.0,0.14917127071823205,0.19360577092440026,0.11352861143586218,False,8.0,,4.0,151
Joey Lawrence,3,5,8.333333333333334,0.13812154696132597,0.178521743713792,0.10831186288107444,False,10.0,3.0,3.0,151
Mario Lopez,3,5,9.0,0.14917127071823205,0.17802708309138196,0.11010607725794584,False,10.0,2.0,2.0,151
Emmitt Smith,3,5,9.0,0.14917127071823205,0.1817213480969385,0.11745937317882434,False,10.0,1.0,1.0,151
Willa Ford,3,5,9.0,0.14917127071823205,0.019517230937528374,0.015234737591051354,True,5.0,,7.0,151
Sara Evans,3,5,8.0,0.13259668508287292,0.05785127580408787,0.020858974748299376,True,5.0,,6.0,151
Jerry Springer,3,5,8.0,0.13259668508287292,0.19075554743187087,0.10631234422808344,False,7.0,,5.0,151
Monique Coleman,3,6,7.666666666666667,0.19491525423728814,0.2016834240249305,0.16166768643517354,False,8.0,,4.0,10000
Joey Lawrence,3,6,8.0,0.20338983050847456,0.20038884001349375,0.16233828947206794,False,10.0,3.0,3.0,10000
Mario Lopez,3,6,9.333333333333334,0.23728813559322035,0.19980711417557465,0.16378512241164114,False,10.0,2.0,2.0,10000
Emmitt Smith,3,6,8.333333333333334,0.211864406779661,0.19893026398582042,0.16209825081464876,False,10.0,1.0,1.0,10000
Jerry Springer,3,6,6.0,0.15254237288135591,0.1991903578001824,0.16331308628002658,False,7.0,,5.0,10000
Monique Coleman,3,7,9.0,0.2,0.2396661244750493,0.16812115478704878,False,8.0,,4.0,3061
Joey Lawrence,3,7,9.5,0.2111111111111111,0.23438891878313348,0.1679731654844919,False,10.0,3.0,3.0,3061
Mario Lopez,3,7,9.333333333333334,0.20740740740740743,0.23812774093576752,0.16935550736140154,False,10.0,2.0,2.0,3061
Emmitt Smith,3,7,9.5,0.2111111111111111,0.23886571611826127,0.17166208980269423,False,10.0,1.0,1.0,3061
Jerry Springer,3,7,7.666666666666667,0.17037037037037037,0.04895149968778895,0.036843200445340084,True,7.0,,5.0,3061
Monique Coleman,3,8,8.833333333333334,0.24311926605504589,0.0626871019411427,0.04870265274374223,True,8.0,,4.0,2803
Joey Lawrence,3,8,9.0,0.2477064220183486,0.3167126962977565,0.1850647811368164,False,10.0,3.0,3.0,2803
Mario Lopez,3,8,9.5,0.26146788990825687,0.30796402699933917,0.18861657485488184,False,10.0,2.0,2.0,2803
Emmitt Smith,3,8,9.0,0.2477064220183486,0.31263617476176253,0.1849764604184407,False,10.0,1.0,1.0,2803
Joey Lawrence,3,9,9.833333333333334,0.33333333333333337,0.3326434411930181,0.2334506358994652,False,10.0,3.0,3.0,10000
Mario Lopez,3,9,9.833333333333334,0.33333333333333337,0.3325847543883596,0.23482157356959857,False,10.0,2.0,2.0,10000
Emmitt Smith,3,9,9.833333333333334,0.33333333333333337,0.3347718044186203,0.23584930044644165,False,10.0,1.0,1.0,10000
Mario Lopez,3,10,9.888866666666667,0.5,0.2543462707332916,0.1432139245263511,False,10.0,2.0,2.0,5054
Emmitt Smith,3,10,9.888866666666667,0.5,0.7456537292667068,0.14321392452635123,False,10.0,1.0,1.0,5054
John Ratzenberger,4,1,5.666666666666667,0.08252427184466021,0.0924739406854852,0.08485801159704613,False,7.0,,6.0,10000
Ian Ziering,4,1,7.0,0.10194174757281554,0.0907407824729001,0.08295681498380765,False,9.0,,4.0,10000
Clyde Drexler,4,1,5.333333333333333,0.07766990291262137,0.0903319397802032,0.08125592445360565,False,5.0,,8.0,10000
Laila Ali,4,1,7.666666666666667,0.11165048543689322,0.09088995166401306,0.08373909921071607,False,10.0,3.0,3.0,10000
Apolo Anton Ohno,4,1,7.0,0.10194174757281554,0.08963526520208674,0.0821081188955332,False,10.0,1.0,1.0,10000
Shandi Finnessey,4,1,6.333333333333333,0.09223300970873788,0.09073364408700313,0.08256520926463037,False,3.0,,10.0,10000
Paulina Porizkova,4,1,6.333333333333333,0.09223300970873788,0.09081887749450089,0.08303113264796695,False,2.0,,11.0,10000
Heather Mills,4,1,6.0,0.08737864077669905,0.09073100616016233,0.08330701097778062,False,6.0,,7.0,10000
Billy Ray Cyrus,4,1,4.333333333333333,0.06310679611650485,0.09027261843036878,0.08287174250192507,False,8.0,,5.0,10000
Joey Fatone,4,1,8.0,0.11650485436893206,0.09029414817725426,0.0825261202819977,False,10.0,2.0,2.0,10000
Leeza Gibbons,4,1,5.0,0.07281553398058253,0.09307782584602116,0.08489795127704444,False,4.0,,9.0,10000
John Ratzenberger,4,2,7.0,0.08571428571428573,0.09690216299029505,0.07933018248468691,False,7.0,,6.0,1069
Ian Ziering,4,2,7.333333333333333,0.08979591836734695,0.09699339404426773,0.08339223872159753,False,9.0,,4.0,1069
Clyde Drexler,4,2,6.0,0.07346938775510205,0.1168765462463666,0.0828265855549403,False,5.0,,8.0,1069
Laila Ali,4,2,9.0,0.11020408163265308,0.09435152636698496,0.08281971577092503,False,10.0,3.0,3.0,1069
Apolo Anton Ohno,4,2,8.666666666666666,0.10612244897959185,0.09323447874278762,0.08352233152358232,False,10.0,1.0,1.0,1069
Shandi Finnessey,4,2,6.666666666666667,0.0816326530612245,0.10685099892673297,0.08477193022638604,False,3.0,,10.0,1069
Paulina Porizkova,4,2,7.0,0.08571428571428573,0.009839335375074023,0.008231554836341347,True,2.0,,11.0,1069
Heather Mills,4,2,8.0,0.0979591836734694,0.0914167675234228,0.08259572184539726,False,6.0,,7.0,1069
Billy Ray Cyrus,4,2,7.0,0.08571428571428573,0.10223620293286613,0.08137496190572269,False,8.0,,5.0,1069
Joey Fatone,4,2,8.0,0.0979591836734694,0.0901032440921125,0.08112412895476201,False,10.0,2.0,2.0,1069
Leeza Gibbons,4,2,7.0,0.08571428571428573,0.10119534275908969,0.08427907050476582,False,4.0,,9.0,1069
John Ratzenberger,4,3,6.666666666666667,0.09174311926605504,0.12178048327214584,0.09307228095710393,False,7.0,,6.0,1107
Ian Ziering,4,3,8.0,0.11009174311926605,0.10102732509879324,0.08986907884396453,False,9.0,,4.0,1107
Clyde Drexler,4,3,5.333333333333333,0.07339449541284403,0.1390570020962717,0.09053177784738323,False,5.0,,8.0,1107
Laila Ali,4,3,7.0,0.09633027522935779,0.11141178570037553,0.0885740288567987,False,10.0,3.0,3.0,1107
Apolo Anton Ohno,4,3,7.666666666666667,0.1055045871559633,0.10607613555864054,0.09462465994502132,False,10.0,1.0,1.0,1107
Shandi Finnessey,4,3,7.0,0.09633027522935779,0.011623385388085926,0.00939296277838925,True,3.0,,10.0,1107
Heather Mills,4,3,8.0,0.11009174311926605,0.09420048881532476,0.08335265534926645,False,6.0,,7.0,1107
Billy Ray Cyrus,4,3,7.0,0.09633027522935779,0.11102943277174503,0.08455460642455324,False,8.0,,5.0,1107
Joey Fatone,4,3,8.0,0.11009174311926605,0.10166735745660507,0.09041807407086018,False,10.0,2.0,2.0,1107
Leeza Gibbons,4,3,8.0,0.11009174311926605,0.10212660384201253,0.09168285766467989,False,4.0,,9.0,1107
John Ratzenberger,4,4,5.333333333333333,0.08421052631578947,0.13514697530830014,0.0982839022673159,False,7.0,,6.0,2266
Ian Ziering,4,4,8.0,0.12631578947368421,0.11649983159267088,0.10155571601341956,False,9.0,,4.0,2266
Clyde Drexler,4,4,5.0,0.07894736842105263,0.14130662943720199,0.10102502192048747,False,5.0,,8.0,2266
Laila Ali,4,4,7.0,0.11052631578947368,0.11903144458976592,0.09844973754526085,False,10.0,3.0,3.0,2266
Apolo Anton Ohno,4,4,8.666666666666666,0.13684210526315788,0.11756291661408981,0.10342264931600695,False,10.0,1.0,1.0,2266
Heather Mills,4,4,7.666666666666667,0.12105263157894737,0.11444429432372757,0.09971775847363162,False,6.0,,7.0,2266
Billy Ray Cyrus,4,4,7.0,0.11052631578947368,0.11990742373481489,0.10111827243986195,False,8.0,,5.0,2266
Joey Fatone,4,4,9.333333333333334,0.1473684210526316,0.11449159394825584,0.10253846788362798,False,10.0,2.0,2.0,2266
Leeza Gibbons,4,4,5.333333333333333,0.08421052631578947,0.021608890451172934,0.01594857418919562,True,4.0,,9.0,2266
John Ratzenberger,4,5,6.0,0.10227272727272727,0.14551647000621273,0.11724854359361057,False,7.0,,6.0,3617
Ian Ziering,4,5,8.0,0.13636363636363635,0.13412292523448974,0.1146911737294977,False,9.0,,4.0,3617
Clyde Drexler,4,5,4.333333333333333,0.07386363636363635,0.033508641890770095,0.02418852804241806,True,5.0,,8.0,3617
Laila Ali,4,5,9.333333333333334,0.1590909090909091,0.13476992389054496,0.11406208280838362,False,10.0,3.0,3.0,3617
Apolo Anton Ohno,4,5,10.0,0.17045454545454544,0.1324642490546558,0.11646860819628069,False,10.0,1.0,1.0,3617
Heather Mills,4,5,7.0,0.11931818181818181,0.13807398610713864,0.1141658533739291,False,6.0,,7.0,3617
Billy Ray Cyrus,4,5,5.666666666666667,0.09659090909090909,0.14661816604453656,0.11379811974433746,False,8.0,,5.0,3617
Joey Fatone,4,5,8.333333333333334,0.14204545454545453,0.13492563777165156,0.11471416082030862,False,10.0,2.0,2.0,3617
John Ratzenberger,4,6,6.333333333333333,0.11176470588235295,0.19216808297934965,0.1247803123519874,False,7.0,,6.0,1579
Ian Ziering,4,6,8.0,0.1411764705882353,0.15759256751789727,0.11857764150708416,False,9.0,,4.0,1579
Laila Ali,4,6,9.333333333333334,0.1647058823529412,0.14632375197136732,0.12131180909963397,False,10.0,3.0,3.0,1579
Apolo Anton Ohno,4,6,9.333333333333334,0.1647058823529412,0.1491861943643373,0.12297937103948592,False,10.0,1.0,1.0,1579
Heather Mills,4,6,7.666666666666667,0.13529411764705884,0.023782875464610408,0.019110787352527907,True,6.0,,7.0,1579
Billy Ray Cyrus,4,6,7.0,0.12352941176470589,0.17576002004608318,0.11917797579342493,False,8.0,,5.0,1579
Joey Fatone,4,6,9.0,0.15882352941176472,0.15518650765635422,0.12117152802624365,False,10.0,2.0,2.0,1579
John Ratzenberger,4,7,7.5,0.14563106796116504,0.036894185258334426,0.027511894777371645,True,7.0,,6.0,2419
Ian Ziering,4,7,9.0,0.17475728155339804,0.18728457107800112,0.144274725895737,False,9.0,,4.0,2419
Laila Ali,4,7,9.833333333333334,0.19093851132686082,0.18411284266243724,0.1464739362698893,False,10.0,3.0,3.0,2419
Apolo Anton Ohno,4,7,9.0,0.17475728155339804,0.18158626716065623,0.14142476300941628,False,10.0,1.0,1.0,2419
Billy Ray Cyrus,4,7,6.333333333333333,0.12297734627831713,0.23156720266590275,0.1404013059622409,False,8.0,,5.0,2419
Joey Fatone,4,7,9.833333333333334,0.19093851132686082,0.17855493117466908,0.14045800180521242,False,10.0,2.0,2.0,2419
Ian Ziering,4,8,7.833333333333333,0.18725099601593623,0.24976071484629622,0.1709126328115521,False,9.0,,4.0,3667
Laila Ali,4,8,8.833333333333334,0.21115537848605578,0.2361631524985313,0.17225823135831353,False,10.0,3.0,3.0,3667
Apolo Anton Ohno,4,8,9.666666666666666,0.23107569721115534,0.22340330535492914,0.16596030097234893,False,10.0,1.0,1.0,3667
Billy Ray Cyrus,4,8,6.333333333333333,0.15139442231075695,0.058426376268449286,0.0415813561323635,True,8.0,,5.0,3667
Joey Fatone,4,8,9.166666666666666,0.2191235059760956,0.23224645103179395,0.16989669306289917,False,10.0,2.0,2.0,3667
Ian Ziering,4,9,9.666666666666666,0.24472573839662445,0.06310604221349969,0.0486836397915271,True,9.0,,4.0,2571
Laila Ali,4,9,10.0,0.25316455696202533,0.3121212348785529,0.1888188253747942,False,10.0,3.0,3.0,2571
Apolo Anton Ohno,4,9,9.833333333333334,0.2489451476793249,0.3128617690444062,0.18777046415488405,False,10.0,1.0,1.0,2571
Joey Fatone,4,9,10.0,0.25316455696202533,0.3119109538635427,0.18597001369332722,False,10.0,2.0,2.0,2571
Laila Ali,4,10,9.444400000000002,0.32818543104656517,0.11357753044255027,0.08128800465774756,False,10.0,3.0,3.0,1696
Apolo Anton Ohno,4,10,9.777733333333334,0.3397685007685367,0.6105016484421028,0.14818023967097996,False,10.0,1.0,1.0,1696
Joey Fatone,4,10,9.5555,0.33204606818489824,0.27592082111534816,0.10746261234094497,False,10.0,2.0,2.0,1696
Cameron Mathison,5,1,7.0,0.08171206225680935,0.0876059305852239,0.0773661438757866,False,8.0,,5.0,2477
Jane Seymour,5,1,8.0,0.09338521400778212,0.08649488936133637,0.07817974893591952,False,7.0,,6.0,2477
Sabrina Bryan,5,1,8.666666666666666,0.10116731517509728,0.08910232796553356,0.08270567516137034,False,6.0,,7.0,2477
Jennie Garth,5,1,7.0,0.08171206225680935,0.0916061543333156,0.08082242498932864,False,9.0,,4.0,2477
Floyd Mayweather Jr. ,5,1,6.0,0.07003891050583658,0.09269861112331898,0.07904439254777593,False,4.0,,9.0,2477
Josie Maran,5,1,5.333333333333333,0.0622568093385214,0.014128094161579702,0.010224908174256612,True,1.0,,12.0,2477
Albert Reed,5,1,7.0,0.08171206225680935,0.09260170722851825,0.08123367473566029,False,2.0,,11.0,2477
Helio Castroneves,5,1,8.333333333333334,0.0972762645914397,0.08838019218240897,0.08001609676912724,False,10.0,1.0,1.0,2477
Mel B,5,1,8.0,0.09338521400778212,0.08945531044386107,0.08104175897914076,False,10.0,2.0,2.0,2477
Wayne Newton,5,1,6.333333333333333,0.07392996108949416,0.09273710682202695,0.0807346829075209,False,3.0,,10.0,2477
Marie Osmond,5,1,7.0,0.08171206225680935,0.08773191816590596,0.07883622124522671,False,10.0,3.0,3.0,2477
