season,week,celebrity,fan_share_mean,fan_share_std,base_component,casual_component,model_confidence
4,10,Apolo Anton Ohno,0.3576943257494459,0.09173594445326184,0.23907543955417226,0.10727322212608613,1.0
4,10,Joey Fatone,0.24080262452055098,0.0780811915783104,0.14447739275844662,0.09536487689975522,1.0
8,1,Gilles Marini,0.08422732312456008,0.035959240009121846,0.14928834480359662,0.030387742083829987,1.0
8,1,Denise Richards,0.07581851900440464,0.0343173178125857,0.13966433631293182,0.02270432450746424,1.0
8,1,David Alan Grier,0.07328114205199239,0.035215778586218785,0.1336220201070414,0.023156791625925252,1.0
8,1,Lawrence Taylor,0.07349140404123705,0.03630925086581277,0.13618739612629283,0.020031610748805776,1.0
8,1,Ty Murray,0.07298659390365987,0.0342409194382945,0.1386257814879172,0.01723562494258501,1.0
8,1,Shawn Johnson,0.0817563672259908,0.037114397173631845,0.1467332139413096,0.027920502760118517,1.0
8,1,Steve Wozniak,0.07517601451230822,0.036114034213167945,0.14468533455423074,0.016554113186733558,1.0
8,1,Belinda Carlisle,0.07629460254166907,0.03452424405183274,0.1412478037074901,0.021287478524885446,1.0
8,1,Chuck Wicks,0.07538788053280303,0.033830383831808954,0.1365099569985315,0.024709393986615792,1.0
8,1,Lil' Kim,0.07904999376504494,0.034476637469707576,0.14323635387036696,0.025816734078438743,1.0
8,1,Steve-O,0.07676443268647963,0.034137376601016296,0.14348141235585338,0.02089498609506841,1.0
8,1,Holly Madison,0.0761084288251798,0.03465757733396142,0.14003238110928906,0.02233648846381577,1.0
8,1,Melissa Rycroft,0.07965729778467048,0.036803056047555176,0.1423004635984016,0.028682781699361344,1.0
8,2,Gilles Marini,0.08786122386323746,0.04610267990903415,0.160939808858971,0.027665877190233282,0.092
8,2,Denise Richards,0.0799016441176288,0.034049773167868565,0.14754081068722194,0.024697640530306736,0.092
8,2,David Alan Grier,0.08364971821209553,0.03774140830717341,0.15999076024759146,0.021712750985577275,0.092
8,2,Lawrence Taylor,0.07453909251635916,0.029439726879377567,0.13973151072567394,0.02314146275947229,0.092
8,2,Ty Murray,0.07515521476360931,0.03307416552832609,0.14095513028694737,0.021679832985993894,0.092
8,2,Shawn Johnson,0.08680337052377567,0.03941955310575049,0.16054351172087683,0.026556466687065083,0.092
8,2,Steve Wozniak,0.0908229197454848,0.03793774915995365,0.17835148213996907,0.020602750466741263,0.092
8,2,Belinda Carlisle,0.021100866265553297,0.012042450696709048,0.026515039084830553,0.01971726638479014,0.092
8,2,Chuck Wicks,0.07564463289942407,0.04118547561678411,0.14215286316720488,0.024381216959140507,0.092
8,2,Lil' Kim,0.07861131168399461,0.03799789690784174,0.14505298304105976,0.027349197561542686,0.092
8,2,Steve-O,0.08280410383119814,0.029852898252146775,0.1618062285889107,0.016042936912737768,0.092
8,2,Holly Madison,0.08352600978419748,0.03811092848225866,0.16336165003122693,0.018533583478348107,0.092
8,2,Melissa Rycroft,0.07957989179344166,0.03506548390066177,0.14413472560195448,0.031220730336455043,0.092
8,3,Gilles Marini,0.09332464053090829,0.049337794015243026,0.17026731715739565,0.030585779361784415,0.176
8,3,Denise Richards,0.028793337812400756,0.016875820918799935,0.046661100269737195,0.019423298637875924,0.176
8,3,David Alan Grier,0.09772227701000222,0.04233980854756337,0.18591979291502414,0.0326823190319739,0.176
8,3,Lawrence Taylor,0.07554144425610376,0.0347545755837227,0.14761335854019017,0.022573267244472898,0.176
8,3,Ty Murray,0.07618315556228353,0.03400054603069442,0.14663114490044876,0.02162259440431213,0.176
8,3,Shawn Johnson,0.10387799321750918,0.04640159956134484,0.1937901783923094,0.033089171696673365,0.176
8,3,Steve Wozniak,0.10118178547588273,0.03659597920614091,0.21326073735342543,0.012268983959130756,0.176
8,3,Chuck Wicks,0.08296097632010033,0.049553524366722106,0.15780532739410066,0.032415052517312304,0.176
8,3,Lil' Kim,0.0814841597388748,0.034958197750393494,0.15273646771967198,0.029931145759031805,0.176
8,3,Steve-O,0.10404956389960712,0.030303501025101546,0.21319384240319408,0.014620748877806733,0.176
8,3,Holly Madison,0.07735547236545319,0.03536863517311961,0.15290045194337082,0.019537610679147617,0.176
8,3,Melissa Rycroft,0.07752519381087405,0.03559216965061786,0.14143451434359805,0.03385986050973677,0.176
8,4,Gilles Marini,0.11550847569338572,0.03493739208534107,0.22077078235755926,0.041660296603155865,0.15
8,4,David Alan Grier,0.1138851003396966,0.034148463058556136,0.23206957443533918,0.03264013653091207,0.15
8,4,Lawrence Taylor,0.09581427174390952,0.032109307485767284,0.2028455412610634,0.018686737327233215,0.15
8,4,Ty Murray,0.08368592958978334,0.02246486942091555,0.1743213534993312,0.020593395991322625,0.15
8,4,Shawn Johnson,0.1036074729167551,0.03638264645628133,0.20098719358622258,0.03569512616056922,0.15
8,4,Steve Wozniak,0.06385945946883513,0.021934960357504567,0.13330276920131576,0.01619632970350071,0.15
8,4,Chuck Wicks,0.0961425998543395,0.043319684054188824,0.1842540733119326,0.0384644250498291,0.15
8,4,Lil' Kim,0.08533613961575265,0.026684059085574342,0.16296353131243904,0.034107853308978336,0.15
8,4,Steve-O,0.110372995883097,0.01889680626308517,0.23931683440189677,0.014888050591209599,0.15
8,4,Holly Madison,0.04180615393495761,0.02269926185703023,0.0772672364447955,0.02013126582921273,0.15
8,4,Melissa Rycroft,0.08998140095948785,0.031489738216055434,0.16819193392111614,0.03919459675152274,0.15
8,5,Gilles Marini,0.13398900608313158,0.03541284166946904,0.22281411303618015,0.04602728928675487,0.082
8,5,David Alan Grier,0.05162728184512628,0.019130971575293577,0.07035727392463813,0.03546728821467039,0.082
8,5,Lawrence Taylor,0.11901201363154265,0.03829346235509189,0.21009174491327035,0.027399114352632224,0.082
8,5,Ty Murray,0.10575809400539013,0.030593350231893975,0.19500697186984497,0.01941948708462897,0.082
8,5,Shawn Johnson,0.13392545276404602,0.04954421078435375,0.21601031332837092,0.051371544944994185,0.082
8,5,Chuck Wicks,0.1073785642369772,0.03689540864959751,0.17417543924991616,0.044961637180981576,0.082
8,5,Lil' Kim,0.10468531308578835,0.03498315973372827,0.17236972958472263,0.03550286474953463,0.082
8,5,Steve-O,0.14156734400554877,0.031744966319980784,0.25930564317148985,0.02707503727264018,0.082
8,5,Melissa Rycroft,0.10205693034244902,0.03580575436153728,0.17401973747607974,0.035243913245621726,0.082
8,6,Gilles Marini,0.15112556232321492,0.03352233161664858,0.25329462312346074,0.04936677852394106,0.15
8,6,Lawrence Taylor,0.14277267502801327,0.04246770305600507,0.2525044584931886,0.029357734609661314,0.15
8,6,Ty Murray,0.12766808586012188,0.03601656704198663,0.22980833962166097,0.023315730637872536,0.15
8,6,Shawn Johnson,0.12398966921537866,0.05878473350705464,0.18940511515837075,0.04808257101562002,0.15
8,6,Chuck Wicks,0.12955387808498428,0.04306207167939998,0.21866711411145398,0.05007289117202718,0.15
8,6,Lil' Kim,0.11702115977911769,0.040783165631705996,0.1838878070911103,0.04673611088162217,0.15
8,6,Steve-O,0.08917732102103026,0.023405673880757052,0.15821681139386898,0.022923730229277708,0.15
8,6,Melissa Rycroft,0.11869164868813914,0.04575099409796532,0.2004071971097228,0.04369371281993829,0.15
8,7,Gilles Marini,0.17299246431311682,0.042039082007811326,0.2584550333152265,0.05743177251377832,0.186
8,7,Lawrence Taylor,0.09708039283502959,0.02743879449531574,0.15916205418039397,0.026056506531343383,0.186
8,7,Ty Murray,0.13848233687668968,0.03161827881572174,0.22811401854925492,0.027393480200009368,0.186
8,7,Shawn Johnson,0.1694609174002413,0.07263609875603154,0.2345548931257966,0.058502689772677335,0.186
8,7,Chuck Wicks,0.14752298470755476,0.04739499374683873,0.21858505211077994,0.05952991974113085,0.186
8,7,Lil' Kim,0.14041898458332486,0.0418338378049324,0.2121176451619937,0.044203810320274935,0.186
8,7,Melissa Rycroft,0.134041919284043,0.044459876362883885,0.20726172835883241,0.04415323530195673,0.186
8,8,Gilles Marini,0.19971100994937813,0.04142068743144147,0.2581112531161188,0.07028360758367821,0.168
8,8,Ty Murray,0.16410850556675038,0.04726087424464631,0.23433738043848792,0.035686490923367335,0.168
8,8,Shawn Johnson,0.18471600364992066,0.0790944535679099,0.23479760513609,0.055295336826262045,0.168
8,8,Chuck Wicks,0.0879348085782531,0.027304122420910716,0.08706584306114562,0.06143931990028753,0.168
8,8,Lil' Kim,0.18654118611035203,0.056046026229270886,0.24352214517184792,0.06688661433991838,0.168
8,8,Melissa Rycroft,0.1769884861453457,0.04427632337023603,0.2585373731125112,0.03695301334587001,0.168
8,9,Gilles Marini,0.2166046748565817,0.053118754233379716,0.24349852090757748,0.07412743367141197,0.184
8,9,Ty Murray,0.21536788587591324,0.05178101739084528,0.2745479945867192,0.03810225234606211,0.184
8,9,Shawn Johnson,0.24410236209214944,0.06650939993255749,0.26705525478726216,0.08256708459936796,0.184
8,9,Lil' Kim,0.11601291474460869,0.035199685895478484,0.12025444849067232,0.05439393268360437,0.184
8,9,Melissa Rycroft,0.20791216243074692,0.045647604180867135,0.24306985973918357,0.06611392318748059,0.184
8,10,Gilles Marini,0.2710097084635148,0.05776991366736839,0.2770473621598135,0.10297764557000201,0.468
8,10,Ty Murray,0.18837020031414395,0.04286393255606978,0.22347584599133546,0.0422837101922636,0.468
8,10,Shawn Johnson,0.2850226612473249,0.0722164437698782,0.2837024652728616,0.10700315725089356,0.468
8,10,Melissa Rycroft,0.25559742997501633,0.04852467953460025,0.28142437834150724,0.07602133562062154,0.468
8,11,Gilles Marini,0.32972250201949777,0.07076512926322989,0.27586649988015577,0.1261985824535814,1.0
8,11,Shawn Johnson,0.35473423288578726,0.08493098234888051,0.2834690585969775,0.1402409604044102,1.0
8,11,Melissa Rycroft,0.31554326509471503,0.06312828880625836,0.2834603532297781,0.09900329510687057,1.0
11,1,David Hasselhoff,0.03428091732598929,0.014814773052476414,0.052734854477977586,0.017550697909528876,0.156
11,1,Florence Henderson,0.08333712164245288,0.02849730982550691,0.14628578212239543,0.023167743341285053,0.156
11,1,Kyle Massey,0.08155950330737968,0.03382107331293715,0.1387545082676448,0.02803262735875822,0.156
11,1,Jennifer Grey,0.08796067341830247,0.04016377267331124,0.1454158495367009,0.034044880565441187,0.156
11,1,Rick Fox,0.08764510107427206,0.03520245973380682,0.14908498745948456,0.02999738908422558,0.156
11,1,Kurt Warner,0.0975825363844013,0.037353632732140145,0.17203626714504855,0.0250483050677568,0.156
11,1,Margaret Cho,0.09457640198142375,0.03353420001646328,0.17013010037372167,0.019957733755340434,0.156
11,1,Michael Bolton,0.09297945546302182,0.03140905262348753,0.16922184073821514,0.02118418234302962,0.156
11,1,Brandy,0.08486334120720598,0.03037348419545748,0.1426461181738307,0.03065172242733859,0.156
11,1,The Situation,0.0861626135131695,0.029433896641345544,0.1530822563399679,0.020260757229159026,0.156
11,1,Audrina Patridge,0.08526403106750224,0.03319422060788013,0.14753004653478372,0.025129672122991074,0.156
11,1,Bristol Palin,0.08378830361487895,0.030825103079975224,0.14528046733400424,0.023813160350733595,0.156
11,2,Florence Henderson,0.09091843544976123,0.03911297804765634,0.150255203193271,0.025993116378590912,0.31
11,2,Kyle Massey,0.08752014823417188,0.04386276988480874,0.14168939521483945,0.02995393907916288,0.31
11,2,Jennifer Grey,0.09101733623218287,0.04432219408618742,0.14164839954720718,0.03476791827244749,0.31
11,2,Rick Fox,0.09046487155912387,0.04333316136263775,0.15138824222278893,0.028054922033850075,0.31
11,2,Kurt Warner,0.10515685760453339,0.043294757864360635,0.17716616886184178,0.02779532137726555,0.31
11,2,Margaret Cho,0.10649328568297782,0.03458325332191529,0.17840549462042604,0.027400606036870997,0.31
11,2,Michael Bolton,0.04746732301079473,0.021367869918748096,0.0774131988672175,0.01605953751626973,0.31
11,2,Brandy,0.08640675366446636,0.03446052866939447,0.1396555770443522,0.02725342301686178,0.31
11,2,The Situation,0.10108030817776911,0.037693582166854527,0.16769111630599046,0.0253755263772954,0.31
11,2,Audrina Patridge,0.09559786044818458,0.03562838702322075,0.15558181712953995,0.030251081586622958,0.31
11,2,Bristol Palin,0.09787681993603416,0.04102758961466975,0.1588349746068597,0.03147195282069623,0.31
11,3,Florence Henderson,0.11075696907988679,0.04447275339570372,0.17747637471108685,0.026668442687543294,0.148
11,3,Kyle Massey,0.0979931957747732,0.04212980182675921,0.1494757907389597,0.03162953210838072,0.148
11,3,Jennifer Grey,0.10028854426123837,0.0456555295732906,0.14641257132787977,0.037006201046561236,0.148
11,3,Rick Fox,0.09812341525430208,0.05621084177482764,0.15638965148907094,0.028992845248208787,0.148
11,3,Kurt Warner,0.10931263201624897,0.04718640996387636,0.17472086483727817,0.03016712536280223,0.148
11,3,Margaret Cho,0.042836845245522254,0.017250481449052987,0.05389419862117148,0.026143227549235332,0.148
11,3,Brandy,0.09522848071635592,0.04250080977776363,0.14129393253540343,0.03359225769141897,0.148
11,3,The Situation,0.13398413849008675,0.047543615820802354,0.21149439613208765,0.03152597987058556,0.148
11,3,Audrina Patridge,0.10409282621444142,0.04519265066519951,0.1554571009285346,0.0354664717782267,0.148
11,3,Bristol Palin,0.10738295294714417,0.04468379759006286,0.16934449489667075,0.025286963478774436,0.148
11,4,Florence Henderson,0.11570176211455722,0.044948676798995627,0.18165144204344014,0.02575175312931436,0.16
11,4,Kyle Massey,0.10502359532443917,0.047816065643366226,0.1581031272351518,0.03223076000502419,0.16
11,4,Jennifer Grey,0.10537844080582821,0.05319638290125062,0.13676835886563485,0.05479880918919957,0.16
11,4,Rick Fox,0.1470065318709986,0.0650872623019302,0.23767371610345567,0.03451005304675606,0.16
11,4,Kurt Warner,0.12061470279513245,0.04481194802554676,0.19598135326077312,0.024604872366864046,0.16
11,4,Brandy,0.11104152661317976,0.04481461443062595,0.16658991942786963,0.03979622385889345,0.16
11,4,The Situation,0.059716030118003104,0.02162861682674064,0.08319752461297894,0.026196654061823754,0.16
11,4,Audrina Patridge,0.11878677992269174,0.047172544670796526,0.1762572251774695,0.04258515655657316,0.16
11,4,Bristol Palin,0.1167306304351698,0.048720921046909095,0.188851367849302,0.022968500110355415,0.16
11,5,Florence Henderson,0.05260209086210278,0.021254327093165493,0.061902286310218504,0.03019169199164242,0.084
11,5,Kyle Massey,0.1262817501775764,0.06042235373018304,0.18317360886917267,0.032088125872166536,0.084
11,5,Jennifer Grey,0.13511739738900747,0.06913120304771742,0.18936279760083705,0.041845014408338925,0.084
11,5,Rick Fox,0.16857542806311795,0.07570837871797073,0.25832355184957695,0.043096292899640724,0.084
11,5,Kurt Warner,0.12740371892049138,0.04256756411589505,0.18505147577992315,0.03388082532196844,0.084
11,5,Brandy,0.12558832753537527,0.0465746757327621,0.1730967634161384,0.052128111030241384,0.084
11,5,Audrina Patridge,0.13810247794854183,0.051887475715707405,0.19326078768771177,0.04921204593074322,0.084
11,5,Bristol Palin,0.12632880910378694,0.046189667426544706,0.19321984715203278,0.0227908489902144,0.084
11,6,Kyle Massey,0.17272662518678505,0.05459881354720626,0.20825825548709057,0.04700140913025794,0.054
11,6,Jennifer Grey,0.1607061273554267,0.06752837670118919,0.1966223770146341,0.03800680922665558,0.054
11,6,Rick Fox,0.15891494018306596,0.05452099628158321,0.18869202925063797,0.05024262486353325,0.054
11,6,Kurt Warner,0.16871641061964715,0.036011236391121235,0.21677251674381107,0.031967164583327386,0.054
11,6,Brandy,0.1356410167904343,0.05764567594659906,0.14398968463042605,0.063873064266933,0.054
11,6,Audrina Patridge,0.05166329418352631,0.019262091710078946,0.022466921079082127,0.05299260939578775,0.054
11,6,Bristol Palin,0.15163158568111448,0.055651681867923714,0.18893924360284212,0.03000914350100119,0.054
11,7,Kyle Massey,0.17454865022063734,0.07558610518535099,0.18510372531385766,0.05818605341733187,0.158
11,7,Jennifer Grey,0.2256049320321379,0.060725088573955255,0.28717740004805337,0.03348832248095334,0.158
11,7,Rick Fox,0.07613657021755195,0.02850500559035835,0.061993895199517916,0.046464242905205864,0.158
11,7,Kurt Warner,0.2017902736494968,0.04210320335380946,0.24542174180331028,0.040173527566103734,0.158
11,7,Brandy,0.1594790136495132,0.05531516882400617,0.15881826748475616,0.07096559663587229,0.158
11,7,Bristol Palin,0.16244056023066278,0.04883470907787522,0.19852605702447942,0.029321490801818798,0.158
11,8,Kyle Massey,0.2257176026232965,0.09052959630357744,0.20469159398981154,0.08231887407391944,0.156
11,8,Jennifer Grey,0.23958631158493227,0.07280702674458381,0.2581212297537591,0.052480584114520244,0.156
11,8,Kurt Warner,0.13395711961201268,0.02940868412634007,0.12992585319495367,0.04636311108013487,0.156
11,8,Brandy,0.1811440426022096,0.052674266570644904,0.15111192491196482,0.08668837424802137,0.156
11,8,Bristol Palin,0.21959492357754884,0.05264090646764217,0.24851191215673937,0.034384298406626865,0.156
11,9,Kyle Massey,0.29636842768502947,0.09994892233217806,0.23425568851345824,0.10011302371816198,0.37
11,9,Jennifer Grey,0.2799173696867541,0.0827309604005072,0.256884323572653,0.06652363633668973,0.37
11,9,Brandy,0.1483698326112172,0.03757850083696137,0.07399960686167295,0.09825224073366992,0.37
11,9,Bristol Palin,0.2753443700169992,0.062007215711858486,0.26438885434623066,0.05017202281132035,0.37
11,10,Kyle Massey,0.3637905253046661,0.1069129402587065,0.2465303936961856,0.12757975859901532,1.0
11,10,Jennifer Grey,0.32434864540344016,0.09970863278962651,0.25043907121271036,0.09036582711931145,1.0
11,10,Bristol Palin,0.3118608292918936,0.07383742529094711,0.2560709444600367,0.06853090772823482,1.0
