season,celebrity,judge_score_mean,fan_share_mean,fan_votes_mean,weeks_survived,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,Industry_Group,Region_Group,Age_Squared,Y_Judge,Y_Fan,Rank_Judge,Rank_Fan,Rank_Gap,Pred_Judge,Pred_Fan,Residual_Judge,Residual_Fan,Total_Residual
6,Kristi Yamaguchi,9.444444444444445,0.1912692390391445,419042.64053235843,9,Mark Ballas,Athlete,36,California,Athlete,West,1296,1.5631407521883043,2.2705574475786547,5.0,9.0,-4.0,0.4440701702552421,0.4773890064827391,1.1190705819330622,1.7931684410959157,2.912239023028978
6,Mario,8.404761904761905,0.09983826994554146,150591.98734139136,7,Karina Smirnoff,Singer/Rapper,21,Maryland,Musician,South,441,0.7797827472801195,-0.06672162507856239,112.0,193.0,-81.0,0.6608118215468701,0.501056052009785,0.11897092573324941,-0.5677776770883474,0.6867486028215968
6,Marissa Jaret Winokur,7.625,0.12769980837752246,239255.37478230995,8,Tony Dovolani,Actor/Actress,35,New York,Actor,Northeast,1225,0.19226424359898067,0.6455117828648309,199.0,106.0,93.0,0.48461793101969547,0.5312041585444939,-0.29235368742071477,0.11430762432033703,0.4066613117410518
6,Marlee Matlin,7.444444444444444,0.09118576761338944,119668.00037878082,6,Fabian Sanchez,Actor/Actress,42,Illinois,Actor,Midwest,1764,0.056223063357291554,-0.28790830643543325,217.0,230.0,-13.0,0.26755102171051626,-0.01265246199383265,-0.2113279583532247,-0.2752558444416006,0.4865838027948253
6,Priscilla Presley,7.6,0.08994973969479411,103900.86230431622,5,Louis van Amstel,Actor/Actress,62,New York,Actor,Northeast,3844,0.17342777248859276,-0.31950528299591724,201.0,235.0,-34.0,-0.5446922628778677,0.03420235228203513,0.7181200353664604,-0.35370763527795235,1.0718276706444128
6,Shannon Elizabeth,8.0,0.10295471715917805,140788.16669285746,6,Derek Hough,Actor/Actress,34,Texas,Actor,South,1156,0.47481131025479545,0.01294511066407911,160.5,178.0,-17.5,0.9254317194354875,0.6134879122734839,-0.45062040918069207,-0.6005428016094048,1.0511632107900968
6,Steve Guttenberg,6.111111111111111,0.06820944010354726,70375.15819620331,3,Anna Trebunskaya,Actor/Actress,49,New York,Actor,Northeast,2401,-0.9483887291967164,-0.8752595068836595,318.5,332.0,-13.5,-0.16312137360520962,0.17986984907831258,-0.7852673555915067,-1.055129355961972,1.840396711553479
7,Brooke Burke,8.983333333333333,0.16263179998733074,356226.64399324765,10,Derek Hough,TV Personality,37,Connecticut,Other,Northeast,1369,1.2157125072633759,1.5384894442112502,44.0,27.0,17.0,0.3792009808372819,0.35967939492010115,0.836511526426094,1.178810049291149,2.015321575717243
7,Cloris Leachman,5.833333333333333,0.11484234555046302,150714.68780109435,6,Corky Ballas,Actor/Actress,82,Iowa,Actor,Midwest,6724,-1.1576828526454679,0.31683235300569074,328.0,142.0,186.0,-1.1805466979434671,-0.706854937908874,0.02286384529799923,1.0236872909145647,1.046551136212564
7,Cody Linley,7.611111111111111,0.12169052644938078,235349.50505746395,9,Julianne Hough,Actor/Actress,18,Texas,Actor,South,324,0.18179953742654278,0.4918945891329815,200.0,124.0,76.0,0.9446837540569807,0.7906886244142691,-0.7628842166304379,-0.2987940352812876,1.0616782519117256
7,Lance Bass,8.116666666666667,0.14636046752412982,329169.63927978685,10,Lacey Schwimmer,Singer/Rapper,29,Mississippi,Musician,South,841,0.5627148421032715,1.1225401742045702,147.0,55.0,92.0,0.41706832862034005,0.40650049194607046,0.14564651348293145,0.7160396822584998,0.8616861957414312
7,Maurice Greene,7.479166666666667,0.11536918797763748,190160.3356513129,8,Cheryl Burke,Athlete,34,Kansas,Athlete,Midwest,1156,0.08238482878838625,0.330300194283433,211.0,141.0,70.0,0.4792807496487111,0.37781227800374073,-0.3968959208603248,-0.04751208372030774,0.44440800458063257
7,Rocco DiSpirito,5.958333333333333,0.08190238707032688,88174.06298894464,4,Karina Smirnoff,TV Personality,41,New York,Other,Northeast,1681,-1.0635004970935296,-0.525222329046306,322.0,280.0,42.0,-0.30244156086620533,0.04264125679360684,-0.7610589362273242,-0.5678635858399128,1.328922522067237
7,Susan Lucci,7.30952380952381,0.10900054175807312,160517.732057724,7,Tony Dovolani,Actor/Actress,61,New York,Actor,Northeast,3721,-0.04543408231781537,0.16749645636279092,230.0,160.0,70.0,-0.4066370916660655,0.030026713338677388,0.3612030093482501,0.13746974302411352,0.49867275237236364
7,Toni Braxton,7.433333333333333,0.0719053574007797,83968.68551595788,5,Alec Mazo,Singer/Rapper,40,Maryland,Musician,South,1600,0.04785129841934152,-0.7807795922690655,219.0,321.0,-102.0,0.10082130613210713,0.22061168394946643,-0.05297000771276561,-1.001391276218532,1.0543612839312977
7,Warren Sapp,8.083333333333332,0.1980170397123075,463960.15555920603,10,Kym Johnson,Athlete,35,Florida,Athlete,South,1225,0.53759954728942,2.443053631926214,152.5,7.0,145.5,0.41924289779514023,0.6733413555402418,0.11835664949427982,1.769712276385972,1.8880689258802519
8,Chuck Wicks,7.642857142857143,0.08693731248041099,131729.82370754468,7,Julianne Hough,Singer/Rapper,29,Delaware,Musician,South,841,0.2057188658206864,-0.3965129222660708,197.5,246.0,-48.5,0.5171848720673646,0.43038763818442766,-0.3114660062466782,-0.8269005604504984,1.1383665666971767
8,David Alan Grier,6.933333333333333,0.07438961339365165,82328.61059485884,5,Kym Johnson,Actor/Actress,52,Michigan,Actor,Midwest,2704,-0.3288781237884115,-0.7172737626707973,267.0,311.0,-44.0,0.08530212545136737,-0.06376455924147481,-0.4141802492397789,-0.6535092034293225,1.0676894526691014
8,Denise Richards,6.111111111111111,0.06111298346519264,62858.34288173602,3,Maksim Chmerkoskiy,Actor/Actress,38,Illinois,Actor,Midwest,1444,-0.9483887291967164,-1.0566684950555472,318.5,347.0,-28.5,0.5262491608736302,0.12530580267892863,-1.4746378900703465,-1.1819742977344758,2.6566121878048223
8,Gilles Marini,9.283333333333333,0.1475829160725095,345856.7060704956,10,Cheryl Burke,Actor/Actress,33,,Actor,Unknown,1089,1.441750160588028,1.153790016985991,10.0,53.0,-43.0,0.7958801886365808,0.49137084266568143,0.6458699719514472,0.6624191743203095,1.3082891462717567
8,Holly Madison,5.75,0.07170092059971372,75740.55489166392,4,Dmitry Chaplin,TV Personality,30,Oregon,Other,West,900,-1.2204710896800932,-0.7860056755267341,332.0,323.0,9.0,0.1478043953874857,0.07926764126694559,-1.368275485067579,-0.8652733167936797,2.2335488018612586
8,Lawrence Taylor,6.444444444444444,0.0805312836386211,103375.30694920465,6,Edyta Sliwinska,Athlete,50,Virginia,Athlete,South,2500,-0.6972357810582145,-0.5602722841013993,295.5,287.0,8.5,-0.38372456748776096,0.3237727116880295,-0.31351121357045353,-0.8840449957894287,1.1975562093598824
8,Lil' Kim,8.416666666666666,0.10484796027173862,180797.40720318927,8,Derek Hough,Singer/Rapper,34,New York,Musician,Northeast,1156,0.7887524954279225,0.06134268919034501,109.0,172.0,-63.0,0.8151366240179878,0.5907805342262812,-0.026384128590065337,-0.5294378450359362,0.5558219736260015
8,Melissa Rycroft,8.883333333333333,0.1486773113566629,340607.1612998174,10,Tony Dovolani,TV Personality,26,Texas,Other,South,676,1.1403666228218254,1.1817663932644464,59.5,50.0,9.5,0.32152287192705126,0.2899027718159262,0.8188437508947741,0.8918636214485203,1.7107073723432944
8,Shawn Johnson,8.833333333333334,0.15997295712654427,387777.4228051136,10,Mark Ballas,Athlete,17,Iowa,Athlete,Midwest,289,1.102693680601051,1.4705205947327091,66.0,31.0,35.0,1.042527047673457,0.6978879827671209,0.060166632927594055,0.7726326119655882,0.8327992448931822
8,Steve Wozniak,4.333333333333333,0.08387626120691294,89831.98242532702,4,Karina Smirnoff,Entrepreneur,58,California,Other,West,3364,-2.287871119268727,-0.4747635538934489,351.0,273.0,78.0,-0.8657587934763409,-0.50185686720713,-1.422112325792386,0.02709331331368109,1.449205639106067
8,Steve-O,5.2666666666666675,0.10684016747166833,124764.98366213575,5,Lacey Schwimmer,TV Personality,34,,Other,Unknown,1156,-1.5846428644809205,0.11227011829837268,341.0,166.0,175.0,0.07052902197004293,0.09863600903737997,-1.6551718864509635,0.013634109260992705,1.668805995711956
8,Ty Murray,7.407407407407408,0.13346045539592277,262810.58445079013,9,Chelsie Hightower,Athlete,39,Arizona,Athlete,West,1521,0.028317180230792546,0.7927730429668447,223.0,91.0,132.0,0.07567387649791925,0.2796111754255287,-0.0473566962671267,0.513161867541316,0.5605185638084427
9,Aaron Carter,8.833319047619048,0.10327098823822431,185913.77234338198,7,Karina Smirnoff,Singer/Rapper,21,Florida,Musician,South,441,1.1026829169032732,0.02103004929777959,68.0,177.0,-109.0,0.6608118215468701,0.501056052009785,0.4418710953564031,-0.4800260027120054,0.9218970980684085
9,Chuck Liddell,6.444444444444444,0.06835068567466547,72527.2991645414,3,Anna Trebunskaya,Athlete,39,California,Athlete,West,1521,-0.6972357810582145,-0.8716488012250316,295.5,331.0,-35.5,0.011301663218087343,0.29454894186219116,-0.7085374442763018,-1.1661977430872228,1.8747351873635245
9,Donny Osmond,9.124983333333333,0.13700736544291228,321835.70754924056,8,Kym Johnson,Singer/Rapper,51,Utah,Musician,West,2601,1.3224399525748325,0.8834438376396994,20.0,77.0,-57.0,-0.013954756747352276,-0.01731735132636389,1.3363947093221848,0.9007611889660633,2.2371558982882482
9,Joanna Krupa,9.21427619047619,0.12540156650069004,230485.93385703783,7,Derek Hough,Model,30,,Other,Unknown,900,1.389718445532248,0.5867610915413516,14.0,111.0,-97.0,0.7531258988955394,0.3491546149896555,0.6365925466367086,0.2376064765516961,0.8741990231884047
9,Kelly Osbourne,8.280075,0.13669145919573716,296046.5909139423,8,Louis van Amstel,TV Personality,24,,Other,Unknown,576,0.6858362961044684,0.8753682253196748,129.0,79.0,50.0,0.42863843478124214,0.31710666037481255,0.25719786132322625,0.5582615649448623,0.8154594262680885
9,Louie Vito,7.199986666666666,0.08196544114895345,112348.34569267611,5,Chelsie Hightower,Athlete,21,Ohio,Athlete,Midwest,441,-0.12796581139553553,-0.5236104574903051,241.0,277.0,-36.0,0.6568834246064112,0.4771146620304938,-0.7848492360019468,-1.000725119520799,1.7855743555227457
9,Mark Dacascos,8.416655555555556,0.0808300205642704,128500.77583197925,6,Lacey Schwimmer,Actor/Actress,45,Hawaii,Actor,West,2025,0.7887441236629852,-0.5526355766326723,110.0,285.0,-175.0,0.027848154805357822,0.12250522765566181,0.7608959688576273,-0.6751408042883341,1.4360367731459616
9,Melissa Joan Hart,7.86666,0.0775695582110418,102422.41041336706,5,Mark Ballas,Actor/Actress,33,New York,Actor,Northeast,1089,0.3743451079404322,-0.6359838173976393,172.0,298.0,-126.0,0.6990491695445326,0.6168420025102125,-0.32470406160410037,-1.252825819907852,1.5775298815119523
9,Michael Irvin,6.749988888888889,0.09317632637479732,138929.72687414577,6,Anna Demidova,Athlete,43,Florida,Athlete,South,1849,-0.46702061702952513,-0.23702301688797037,281.0,222.0,59.0,-0.01942624599292197,0.36315451033384466,-0.44759437103660316,-0.600177527221815,1.0477718982584183
9,Mya,9.513879166666667,0.1406006341127075,315927.66729030886,8,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,Musician,International,841,1.615456957756172,0.9752997125976607,2.0,69.0,-67.0,0.2975205213250447,0.09163180878046086,1.3179364364311272,0.8836679038171998,2.201604340248327
9,Natalie Coughlin,7.833316666666667,0.06084336729687298,71941.222685544,4,Alec Mazo,Athlete,27,California,Athlete,West,729,0.34922227853813753,-1.0635607793013635,179.0,348.0,-169.0,0.44735393593915873,0.6497516876500643,-0.0981316574010212,-1.713312466951428,1.811444124352449
10,Aiden Turner,5.875,0.086788085994217,93227.61001903133,4,Edyta Sliwinska,Actor/Actress,32,,Actor,Unknown,1024,-1.126288734128155,-0.4003276466064671,324.0,249.0,75.0,0.5416572097362449,0.501971912007799,-1.6679459438643998,-0.9022995586142661,2.5702455024786657
10,Buzz Aldrin,4.333333333333333,0.08505387678553637,88126.22700104136,3,Ashly DelGrosso,Astronaut,80,New Jersey,Other,Northeast,6400,-2.287871119268727,-0.4446597906408264,351.0,264.0,87.0,-1.9017470054129944,-0.5666189904602549,-0.38612411385573253,0.12195919981942849,0.508083313675161
10,Chad Ochocinco,7.562495833333333,0.1349802135590249,261212.50734921888,8,Cheryl Burke,Athlete,32,Florida,Athlete,South,1024,0.1451699264111597,0.8316231064117818,205.0,84.0,121.0,0.49327960292027856,0.6856450999298401,-0.34810967650911884,0.1459780064819417,0.49408768299106054
10,Erin Andrews,8.42591851851852,0.15265073384699754,349230.14282586717,9,Maksim Chmerkoskiy,Sports Broadcaster,32,Maine,Other,Northeast,1024,0.7957233850329237,1.2833402617857026,108.0,41.0,67.0,0.21673728216260857,0.3180259474116302,0.5789861028703152,0.9653143143740723,1.5443004172443875
10,Evan Lysacek,8.736618518518519,0.17159040889592944,407958.42212960595,9,Anna Trebunskaya,Athlete,24,Illinois,Athlete,Midwest,576,1.0298230479928208,1.7675012257745855,82.0,21.0,61.0,0.5050933337606173,0.43085696339032886,0.5247297142322035,1.3366442623842567,1.86137397661646
10,Jake Pavelka,6.999993333333333,0.09616037248209804,117386.14354520042,5,Chelsie Hightower,TV Personality,32,Texas,Other,South,1024,-0.2786525572196734,-0.1607408929251591,263.0,209.0,54.0,0.01843485620990827,0.07651863144579117,-0.29708741342958167,-0.23725952437095027,0.5343469378005319
10,Kate Gosselin,5.166666666666666,0.12699848313051368,141678.24520063895,4,Tony Dovolani,TV Personality,35,Pennsylvania,Other,Northeast,1225,-1.6599887489224723,0.6275835815211305,346.0,108.0,238.0,0.03921143608284464,0.2231800214569936,-1.6992001850053169,0.4044035600641369,2.103603745069454
10,Nicole Scherzinger,9.325096296296296,0.1739723707429115,418064.5848075186,9,Derek Hough,Singer/Rapper,31,Hawaii,Musician,West,961,1.4732168344014698,1.828392077441262,7.0,18.0,-11.0,0.9331674454204346,0.4327278783245291,0.5400493889810352,1.395664199116733,1.935713588097768
10,Niecy Nash,7.142847619047619,0.13135770082074155,214919.86557114334,7,Louis van Amstel,Actor/Actress,40,California,Actor,West,1600,-0.17101773218558508,0.7390196559883713,247.0,96.0,151.0,0.24731565945457362,0.23744284319471085,-0.4183333916401587,0.5015768127936604,0.9199102044338191
